text,valence,arousal,dominance
"Antie will therefore have a polarization function that will return a compass direction toward which it should orient in order to return home to the nest, and a distance function that will return the shortest direct distance.",0.5,0.47250000000000003,0.555
"If she’s in trouble, I want to find her, wherever she is.”",0.375,0.655,0.5625
Her glowering expression completed the imposing effect.,0.5,0.6425,0.5
6 dead after Utah Mall shooting rampage,0.1875,0.625,0.3125
Chinese Opera.,0.475,0.5,0.525
The second section of the development is in C♯ (which is sometimes spelled D♭).,0.475,0.4,0.44999999999999996
“One of the first things I did once I started making drug money was to buy a burial plot.”,0.4,0.575,0.55
"“Drink up, kid.”",0.53,0.47,0.53
The Hong Kong Philharmonic Orchestra was founded in 1975.,0.5,0.4,0.475
Gronholm ahead as Solberg crashes,0.4,0.475,0.475
I'm not sure if I can take you with me so I need to show you the device.,0.5,0.4375,0.53
"The Handover Pavilion was meant to be a temporary structure, but public outcry ensured its preservation (located on Xian Xing Hai; open weekdays 10am–6pm, until 10pm weekends).",0.5,0.5,0.5425
"Last year more than 1,000 members contributed more than 70,000 hours to our challenging and rewarding pro bono activities, in cooperation with state and municipal agencies, and other nonprofit groups that share our goals.",0.675,0.475,0.6
We let him go.,0.55,0.44999999999999996,0.6
"Incredibly, all this is possible for just 517.",0.6,0.575,0.5
"There was a wooden chair, where she sat me down and asked me to wait.",0.5,0.4,0.42500000000000004
There are also several open-air restaurants where you can enjoy fresh seafood.,0.61,0.5825,0.61
"The differences between cosmovision in Spanish and indigenous languages are great, leading to the difficulty of governing in Spanish yet embracing indigenous mode of thought.",0.5,0.5,0.5
That's alot.,0.5,0.475,0.55
Dunkin' has set Nov.,0.5,0.44999999999999996,0.5
"Suddenly, Amy screamed.",0.25,0.6775,0.35750000000000004
"Following the suggestion of President Theodore Roosevelt, the sculptor Augustus Saint-Gaudens redesigned the coin in 1907 in high relief, forever after giving the coins the designation ""saints.""",0.55,0.575,0.525
Obama announces presidential bid,0.525,0.525,0.525
"""You will?""",0.5275,0.555,0.5
You may want to keep checking on your flowers (I promise I will) or you might get an idea to do something else completely unexpected (I did).,0.525,0.525,0.5
"Just over a year later, the American Psychological Association also removed homosexuality from their list of mental illnesses (Marcus 11).",0.61,0.61,0.47250000000000003
It was time to find out what hell looked like.,0.35,0.65,0.6
"The Rockford, Ill., maker of fasteners also said it expects to post sales in the current fiscal year that are ""slightly above"" fiscal 1989 sales of $155 million.",0.525,0.525,0.5
A chorus of good nights followed him out the door.,0.575,0.575,0.55
These enemies of conservation are mounting an intensive effort to weaken the Endangered Species Act ... and our ability to protect threatened and endangered species.,0.5,0.5,0.525
Concrete bodies decrease the space more or less depending on their color value.,0.47,0.4375,0.53
It's like a satire of a satire.,0.44999999999999996,0.475,0.475
Guber/Peters has been locked in litigation with Warner Communications Inc. in an attempt to get out of an exclusive production contract with Warner.,0.47,0.5,0.5625
But I cannot stop thinking that I was never afraid of losing Tasha to brain damage or death.,0.30000000000000004,0.575,0.375
Let's see what the future holds for Lebron.,0.53,0.53,0.53
"I bet his hide-out is nearby, too.",0.5,0.5,0.55
I was very lucky to have Tom.,0.65,0.65,0.5
It's always been this way in North Truro.,0.5,0.44999999999999996,0.475
Sarkozy letter surprises French cartoons hearing,0.535,0.5725,0.5
"Diaper shortages this summer limited growth at Stork Diaper Services, Springfield, Mass., where business is up 25% in",0.525,0.525,0.475
Closest I came to that was watching Dale Murphy get tagged out at the plate on what would have been an inside-the-park slam.,0.5,0.525,0.5
Just then Tucker Williams came climbing out of the top of the black fort like a gold headed monster.,0.5,0.575,0.5
"Terrorism dominates the agenda, though the possibility of a meeting here between Powell and his North Korean counterpart, Paek Nam Sun, has generated the most news.",0.475,0.55,0.5
"The United States once distanced itself from Mahathir for strong-arm tactics with political rivals, and human rights groups criticize him for arresting and jailing scores of suspected militants, including some who may be linked to al-Qaida, without trial.",0.42500000000000004,0.5,0.475
"No, even before that -- The Dollmaker has often been called 'America's least pretentious masterpiece'.",0.5,0.475,0.525
Blessings to you.,0.75,0.5225,0.45499999999999996
"Name Address City, State, Zip",0.475,0.4,0.55
Organized crime was soon to have a formidable adversary in its bid to control Las Vegas — corporate cash.,0.47250000000000003,0.5275,0.5
I hope you will be pleasantly surprised -- and delighted -- with the enclosed National Wildlife Wrapping Paper Collection and matching gift tags.,0.7,0.625,0.5
No.,0.42500000000000004,0.575,0.625
"The gun was made famous by Noel Coward’s satirical song, “Mad Dogs and Englishmen. ”",0.475,0.5,0.525
"""People will read such stories; they are worth publishing.""",0.575,0.475,0.525
Valery De Long Director of Development,0.5,0.44999999999999996,0.475
Blair: Terror battle will be long,0.375,0.5625,0.4375
2 ounces) of gold are set daily.,0.5,0.4375,0.5
"Please, make your contribution today.",0.525,0.475,0.475
"God knows what you might do to it next.""",0.44999999999999996,0.6,0.55
Allan leaned forward unconsciously.,0.4075,0.53,0.47
"June 26, 1995",0.5,0.35,0.44999999999999996
"Quiet and peaceful, right?",0.6425,0.5725,0.5
Julie Marsh Executive Director,0.5,0.44499999999999995,0.5275
She sidled up to me as I was scooping little round crackers and what appeared to be a baked cilantro cream dip onto a plate.,0.575,0.5,0.525
"""I did a lot of walking, got an interview and got a job and an opportunity of a lifetime,""",0.695,0.5275,0.61
"He looked around, trying not to seem nervous.",0.44999999999999996,0.55,0.42500000000000004
"Constructed in wood, brick, stone, ceramic, and bronze, this is a work of extravagant beauty, uniting many ancient art forms.",0.6,0.44999999999999996,0.55
"The people still carve jade and build seaworthy junks, all by hand.",0.525,0.5,0.55
“Why?”,0.345,0.5625,0.4375
It smelled like first grade.,0.5275,0.5275,0.5275
You should always ask for a certificate of guarantee when you buy gold or jewelry.,0.5,0.5,0.5825
"I demanded, squeezing his throat until he began jerking his head madly at the sculpture.",0.32499999999999996,0.65,0.675
"""Over half the states have been sued challenging their alcohol laws. The lawsuits have attacked items such as commonsense safeguards that require a face-to-face transaction (needed for I.D. checks) to buy alcohol""",0.4175,0.3325,0.555
"“Okay, you might feel silly, but just turn three times to your left.",0.5,0.55,0.55
"With houses going for $100, I thought, what would you have to lose by moving to Detroit?",0.525,0.55,0.5
"In the initial versions of this story Madame White Snake harmed her human lover, so her entrapment under a pagoda by a Taoist monk or later, a Buddhist monk Lai, 53. would have been a satisfying ending.",0.5,0.475,0.475
"Two quintessential novellas, “The Lust of the White Serpant” from Ugetsu Monogatari by the Japanese author Ueda Akinari and “Eternal Prisoner under Thunder Peak Pagoda” a traditional Chinese story, are both relatively complex and demonstrate not only the evolution of the White Snake figure to become a more believable human, but also what aspects may have given her enduring appeal.",0.5,0.375,0.5325
PSP number one Sony platform in Japan,0.5,0.475,0.525
The only thing that Moore compressed is the timeframe.,0.5,0.4375,0.5625
There are many reasons why the new labeling requirement makes sense from all these perspectives.,0.545,0.41000000000000003,0.545
"Patients who receive canine or feline visitors are found to have lower blood pressure and improved appetite and be more receptive to therapy, says Mary Ann O'Loughlin, program coordinator.",0.575,0.42500000000000004,0.44999999999999996
"The city also needs to begin openly discussing what happens underground, in particular with the transportation network.",0.5,0.53,0.53
"His mind's strangest fruit had ripened at last, and he found the taste less bitter than expected.",0.625,0.53,0.5
Your webpage list a number of alleged inaccuracies in Moore's movies.,0.4,0.55,0.5
Lebron James was of course a trending topic and that hashtag was burning as well.,0.5,0.44999999999999996,0.44999999999999996
So how will your money be spent?,0.5,0.5,0.5
"That's not a bonus item, it's now a standard part of the agreement.",0.545,0.5,0.5225
"The 32% state-owned DSM had eight million guilders of extraordinary charges in the latest quarter, mainly to reflect one-time losses in connection with the disposal of some operations.",0.4375,0.4575,0.5425
"The main focus of TBR, however, is not selling bikes.",0.5,0.5,0.5
Troops massing around Somali town,0.44999999999999996,0.575,0.55
and the Port Authority should offer some bigger ideas about how to connect the downtown area better to the rest of the region.,0.44999999999999996,0.475,0.525
"You think I sleep with every famous person I meet?""",0.4375,0.6575,0.53
"I've got more than a job; I've got a career.""",0.5675,0.59,0.59
Space life search turns to TV,0.5,0.44999999999999996,0.475
Israel intensifies military flights over Lebanon,0.44999999999999996,0.525,0.575
In order to meet the demand of mass markets cheap and bright things of little use were made to attract the attention of consumers.,0.5,0.53,0.53
"“Homosexuality is assuredly no advantage, but is nothing to be ashamed of, no vice, no degradation, it cannot be classified as an illness… Many highly respectable individuals of ancient and modern times have been homosexuals”",0.55,0.5,0.5
"The APA has scheduled 30 minutes at its meeting in August for an RxP debate, but its leadership believes it already has an accurate sense of support for its RxP policy.",0.5,0.5,0.5625
Massive mud traps dozens of families,0.22249999999999998,0.47250000000000003,0.44499999999999995
